X,Y,OBJECTID,VENUEID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE
-12475718.58,3954631.137,313,407,TALKING STICK RESORT ARENA,201 EAST JEFFERSON,PHOENIX,AZ,85004,NOT AVAILABLE,(602) 379-2000,MULTIUSE,OPEN,18422,MARICOPA,4013,USA,33.44583058,-112.0712868,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.talkingstickresortarena.com/
-8999003.865,4194523.391,314,820,SPECTRUM CENTER,333 EAST TRADE STREET,CHARLOTTE,NC,28202,NOT AVAILABLE,(704) 688-9000,SINGLE USE,OPEN,19077,MECKLENBURG,37119,USA,35.22517209,-80.83942713,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",https://www.spectrumcentercharlotte.com/
-9590794.179,4831707.886,315,371,BANKERS LIFE FIELDHOUSE,125 SOUTH PENNSYLVANIA STREET,INDIANAPOLIS,IN,46204,NOT AVAILABLE,(317) 917-2500,MULTIUSE,OPEN,18165,MARION,41047,USA,39.76401002,-86.15556998,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",https://www.bankerslifefieldhouse.com/
-10615669.32,3471554.996,316,822,TOYOTA CENTER,1510 POLK STREET,HOUSTON,TX,77002,NOT AVAILABLE,(713) 758-7200,SINGLE USE,OPEN,18300,HARRIS,48201,USA,29.75078002,-95.36218005,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.houstontoyotacenter.com/
-9266864.448,5265981.934,317,823,PALACE OF AUBURN HILLS,2 CHAMPIONSHIP DRIVE,AUBURN HILLS,MI,48326,NOT AVAILABLE,(248) 377-0100,OTHER,CLOSED,22076,OAKLAND,26125,USA,42.69710989,-83.2456597,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.palacenet.com/
-10958011.13,3430097.772,318,364,AT&T CENTER,1 AT&T CENTER PARKWAY,SAN ANTONIO,TX,78219,NOT AVAILABLE,(210) 444-5000,SINGLE USE,OPEN,18418,BEXAR,48029,USA,29.42693063,-98.4374888,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.attcenter.com/
-10855322.38,4227046.72,319,825,CHESAPEAKE ENERGY ARENA,100 WEST RENO AVENUE,OKLAHOMA CITY,OK,73102,NOT AVAILABLE,(405) 602-8700,SINGLE USE,OPEN,18203,OKLAHOMA,40109,USA,35.46348547,-97.51502008,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.chesapeakearena.com/
-8836432.48,5410424.715,320,361,SCOTIABANK ARENA,40 BAY STREET,TORONTO,ON,M5J 2X2,NOT AVAILABLE,(416) 815-5500,MULTIUSE,OPEN,19800,TORONTO,3520005,CAN,43.64341547,-79.37902354,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",https://www.scotiabankarena.com/
-9059613.194,3317128.769,321,827,AMWAY CENTER,400 WEST CHURCH STREET,ORLANDO,FL,32801,NOT AVAILABLE,(407) 440-7900,SINGLE USE,OPEN,18846,ORANGE,48361,USA,28.53922,-81.38389,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.amwaycenter.com/
-9394557.606,3999392.947,322,828,HANK MCCAMISH PAVILION,965 FOWLER STREET,ATLANTA,GA,30332,NOT AVAILABLE,(404) 894-5400,SINGLE USE,OPEN,8600,FULTON,17057,USA,33.7806976,-84.39274685,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://ramblinwreck.com/sports/w-baskbl/facilities/mccamish-pavilion/
-8787813.059,4300267.284,323,829,CAMERON INDOOR STADIUM,115 WHITFORD DR,DURHAM,NC,27708,NOT AVAILABLE,(919) 684-2633,SINGLE USE,OPEN,9314,DURHAM,37063,USA,35.99742662,-78.94226785,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.goduke.com/ViewArticle.dbml?ATCLID=218099
-8952223.623,4470182.738,324,830,CASSELL COLISEUM,675 WASHINGTON ST SW,BLACKSBURG,VA,24060,NOT AVAILABLE,NOT AVAILABLE,SINGLE USE,OPEN,10052,MONTGOMERY,20125,USA,37.22262,-80.41919307,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",https://hokiesports.com/sports/2018/4/20/cassell-coliseum.aspx?id=97
-8565079.572,4721023.676,325,831,XFINITY CENTER,TERRAPIN TRAIL,COLLEGE PARK,MD,20742,NOT AVAILABLE,NOT AVAILABLE,SINGLE USE,OPEN,17950,PRINCE GEORGE'S,24033,USA,38.99547675,-76.9414189,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",https://umterps.com/news/2016/12/21/208133549.aspx
-7922348.331,5211305.385,326,832,CONTE FORUM,140 COMMONWEALTH AVENUE,CHESTNUT HILL,MA,2467,NOT AVAILABLE,(617) 552-3000,SINGLE USE,OPEN,8606,SUFFOLK,25025,USA,42.33507784,-71.16766592,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",https://bceagles.com/facilities/?id=1
-8936656.774,2963864.592,327,833,WATSCO CENTER,1245 WILLIAM E. WALSH AVENUE,CORAL GABLES,FL,33146,NOT AVAILABLE,(305) 284-8686,SINGLE USE,OPEN,8000,MIAMI-DADE,12086,USA,25.71531981,-80.27935369,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://watscocenter.com/
-8799113.82,4286793.971,328,834,DEAN E. SMITH CENTER,300 SKIPPER BOWLES DRIVE,CHAPEL HILL,NC,27514,NOT AVAILABLE,(919) 962-7777,SINGLE USE,OPEN,21750,ORANGE,48361,USA,35.89944504,-79.04378431,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",https://goheels.com/news/2012/10/26/205720085.aspx
-8739322.421,4585922.597,329,835,JOHN PAUL JONES ARENA,295 MASSIE ROAD,CHARLOTTTESVILLE,VA,22903,NOT AVAILABLE,(434) 243-4960,SINGLE USE,OPEN,14593,ALBEMARLE,51003,USA,38.04597515,-78.50666904,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://johnpauljonesarena.com/
-8934239.934,4318230.383,330,836,LAWRENCE JOEL VETERANS MEMORIAL COLISEUM,499 DEACON BOULEVARD,WINSTON-SALEM,NC,27105,NOT AVAILABLE,(336) 758-2410,SINGLE USE,OPEN,14665,FORSYTH,13117,USA,36.12787001,-80.25764284,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.ljvm.com/
-9222431.125,4120531.729,331,837,LITTLEJOHN COLISEUM,CENTENNIAL BOULEVARD AND RAVENAL ROAD,CLEMSON,SC,29634,NOT AVAILABLE,(864) 656-0619,SINGLE USE,OPEN,10000,PICKENS,45077,USA,34.68038946,-82.84650836,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://clemsontigers.com/sports/w-basketball/facilities/littlejohn-coliseum/
-8763274.224,4273602.068,332,401,PNC ARENA,1400 EDWARDS MILL ROAD,RALEIGH,NC,27607,NOT AVAILABLE,(919) 861-2300,MULTIUSE,OPEN,19722,WAKE,37183,USA,35.80339229,-78.72183174,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.thepncarena.com/
-9382744.427,3559951.292,333,839,DONALD L. TUCKER CENTER,505 WEST PENSACOLA STREET,TALLAHASSEE,FL,32301,NOT AVAILABLE,(850) 644-7469,SINGLE USE,OPEN,12200,LEON,48289,USA,30.43781002,-84.28662726,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.tuckerciviccenter.com/
-7917082.722,5214152.408,334,840,CASE GYMNASIUM,925 COMMONWEALTH AVENUE,BOSTON,MA,2215,NOT AVAILABLE,(617) 933-5000,SINGLE USE,OPEN,1800,SUFFOLK,25025,USA,42.3539807,-71.12036415,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",https://goterriers.com/facilities/?id=17
-8457136.395,5175002.748,335,841,BINGHAMTON UNIVERSITY EVENTS CENTER,4400 VESTAL PARKWAY EAST,BINGHAMTON,NY,13902,NOT AVAILABLE,(607) 777-2832,SINGLE USE,OPEN,5142,BROOME,36007,USA,42.09354767,-75.97174883,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",https://www.binghamton.edu/events-center/
-7656465.076,5588386.44,336,842,CROSS INSURANCE CENTER,515 MAIN STREET,BANGOR,ME,4401,NOT AVAILABLE,(207) 561-8300,SINGLE USE,OPEN,5800,PENOBSCOT,23019,USA,44.789138,-68.779196,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.crossinsurancecenter.com/page/956/bangor-arena-information
-8140269.44,5000166.033,337,843,ISLAND FEDERAL CREDIT UNION ARENA,JOHN S. TOLL DRIVE,STONY BROOK,NY,11790,NOT AVAILABLE,(631) 632-9653,SINGLE USE,OPEN,4000,SUFFOLK,25025,USA,40.91740154,-73.12528455,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",https://stonybrookathletics.com/sports/2016/8/25/facilities-ston-10-arena-html.aspx
-7896760.647,5333107.337,338,844,LUNDHOLM GYMNASIUM,145 MAIN STREET,DURHAM,NH,3824,NOT AVAILABLE,(603) 862-1850,SINGLE USE,OPEN,2500,STRAFFORD,33017,USA,43.13870033,-70.93780784,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",https://unhwildcats.com/sports/2015/7/1/GEN_0701155002.aspx
-8148001.554,5538508.976,339,845,PATRICK GYMNASIUM,DAVIS ROAD AND SPEAR STREET,BURLINGTON,VT,5405,NOT AVAILABLE,(802) 656-3074,SINGLE USE,OPEN,3228,CHITTENDEN,50007,USA,44.4702742,-73.19474331,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",https://uvmathletics.com/sports/2010/6/8/MBB_0608100941.aspx
-8218548.969,5263690.08,340,846,SEFCU ARENA,1400 WASHINGTON AVENUE,ALBANY,NY,12206,NOT AVAILABLE,(518) 442-2562,SINGLE USE,OPEN,4538,ALBANY,56001,USA,42.68197686,-73.82848152,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.ualbanysports.com/ViewArticle.dbml?ATCLID=205235596
-8539594.957,4757952.169,341,847,RETRIEVER ACTIVITIES CENTER,ADMINISTRATION DRIVE,BALTIMORE,MD,21250,NOT AVAILABLE,(410) 455-1000,SINGLE USE,OPEN,4024,BALTIMORE,24005,USA,39.25282924,-76.7124867,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.umbcretrievers.com/information/facilities/racarena/index
-8094819.546,5131372.307,342,848,CHASE ARENA AT REICH FAMILY PAVILION,200 BLOOMFIELD AVENUE,WEST HARTFORD,CT,6117,NOT AVAILABLE,NOT AVAILABLE,SINGLE USE,OPEN,4017,HARTFORD,9003,USA,41.80204228,-72.7170012,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",https://www.hartfordhawks.com/sports/2008/3/27/272028327.aspx?id=5
-8904217.019,4929715.387,343,849,A.J. PALUMBO CENTER,1304 FORBES AVENUE,PITTSBURGH,PA,15282,NOT AVAILABLE,(412) 396-6058,SINGLE USE,OPEN,4406,ALLEGHENY,42003,USA,40.43744277,-79.98794242,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",https://goduquesne.com/sports/2018/5/24/facilities-duqu-facil-palumbo-html.aspx
-8375102.732,4865264.618,344,850,HAGAN ARENA,2450 NORTH 54TH STREET,PHILADELPHIA,PA,19131,NOT AVAILABLE,NOT AVAILABLE,SINGLE USE,OPEN,4200,PHILADELPHIA,42101,USA,39.99533652,-75.2348279,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.sjuhawks.com/ViewArticle.dbml?DB_OEM_ID=31200&ATCLID=208884422
-8987317.291,4205577.118,345,851,DALE F. HALTON ARENA,9201 UNIVERSITY BOULEVARD,CHARLOTTE,NC,28223,NOT AVAILABLE,(704) 687-1100,SINGLE USE,OPEN,9105,MECKLENBURG,37119,USA,35.30624668,-80.73444486,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",https://haltonarena.uncc.edu/
-8577093.294,4707042.854,346,852,CHARLES E. SMITH ATHLETIC CENTER,600 22ND STREET NW,WASHINGTON,DC,20037,NOT AVAILABLE,(202) 994-6650,SINGLE USE,OPEN,5000,DISTRICT OF COLUMBIA,11001,USA,38.8978,-77.04933999,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",https://gwsports.com/sports/2018/7/23/facilities-gewa-baskbl-facility-html.aspx
-9403370.303,4743206.666,347,853,CINTAS CENTER,1624 HERALD AVENUE,CINCINNATI,OH,45207,NOT AVAILABLE,(513) 745-3900,SINGLE USE,OPEN,10250,HAMILTON,20075,USA,39.15018146,-84.47191266,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.cintascenter.com/
-8366620.338,4863015.229,348,854,LIACOURAS CENTER,1776 NORTH BROAD STREET,PHILADELPHIA,PA,19122,NOT AVAILABLE,(215) 204-2400,SINGLE USE,OPEN,10206,PHILADELPHIA,42101,USA,39.97985455,-75.15862926,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.liacourascenter.com/
-8736912.425,5172887.508,349,855,REILLY CENTER,CORNELIUS WELCH DRIVE,SAINT BONAVENTER,NY,14478,NOT AVAILABLE,(716) 375-2500,SINGLE USE,OPEN,5780,CATTARAUGUS,36009,USA,42.079446,-78.48501968,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://gobonnies.sbu.edu/fan_zone/reilly-center
-8631585.94,4520354.376,350,856,ROBINS CENTER,BOATWRIGHT DRIVE AND CAMPUS DRIVE,RICHMOND,VA,23229,NOT AVAILABLE,(804) 289-8361,SINGLE USE,OPEN,7201,RICHMOND,51760,USA,37.58065318,-77.53885576,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",https://richmondspiders.com/news/2011/7/20/205184153.aspx
-8224712.849,4992034.597,351,857,ROSE HILL GYMNASIUM,441 EAST FORDHAM ROAD,BRONX,NY,10458,NOT AVAILABLE,NOT AVAILABLE,SINGLE USE,OPEN,3200,BRONX,36005,USA,40.862181,-73.8838526,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",https://fordhamsports.com/sports/2013/7/17/GEN_0717130925.aspx?path=mbball
-10044125.76,4669167.02,352,858,CHAIFETZ ARENA,1 SOUTH COMPTON AVENUE,SAINT LOUIS,MO,63103,NOT AVAILABLE,(314) 977-5000,SINGLE USE,OPEN,10600,SAINT LOUIS,29510,USA,38.63250554,-90.22791686,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.thechaifetzarena.com/
-7963316.204,5084547.953,353,859,THOMAS M. RYAN CENTER,1 LINCOLN ALMOND PLAZA,KINGSTON,RI,2881,NOT AVAILABLE,(401) 788-3200,SINGLE USE,OPEN,7657,WASHINGTON,48477,USA,41.48771558,-71.53568659,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.theryancenter.com/
-8366393.517,4871753.92,354,860,TOM GOLA ARENA,WEST OLNEY AVENUE AND ELKINS AVENUE,PHILADELPHIA,PA,19141,NOT AVAILABLE,NOT AVAILABLE,SINGLE USE,OPEN,4000,PHILADELPHIA,42101,USA,40.03998106,-75.15659169,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",https://goexplorers.com/sports/2011/6/14/GEN_0614112339.aspx?id=13
-9373062.445,4827576.833,355,861,UNIVERSITY OF DAYTON ARENA,100 ARENA PARK DRIVE,DAYTON,OH,45408,NOT AVAILABLE,(937) 229-4635,SINGLE USE,OPEN,13266,MONTGOMERY,20125,USA,39.73547828,-84.19965253,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",https://daytonflyers.com/sports/2013/8/30/GEN_0830130825.aspx?path=mbball
-8074383.839,5219503.997,356,862,WILLIAM D. MULLINS MEMORIAL CENTER,200 COMMONWEALTH AVENUE,AMHERST,MA,1003,NOT AVAILABLE,(413) 545-3040,SINGLE USE,OPEN,9493,HAMPSHIRE,54027,USA,42.38949729,-72.53342412,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.mullinscenter.com/
-9662412.333,4314900.671,357,863,ALLEN ARENA,1 UNIVERSITY PARK DRIVE,NASHVILLE,TN,37215,NOT AVAILABLE,(615) 966-1000,SINGLE USE,OPEN,5028,DAVIDSON,47037,USA,36.10370683,-86.7989268,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.lipscombsports.com/facilities/allenarena/
-8764942.326,4219440.629,358,864,JOHN W. POPE JR. CONVOCATION CENTER,LESLIE CAMPBELL AVENUE AND MAIN STREET,BUIES CREEK,NC,27506,NOT AVAILABLE,(910) 893-1200,SINGLE USE,OPEN,3095,HARNETT,37085,USA,35.40781514,-78.73681656,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",https://gocamels.com/sports/2017/7/14/facilities-GoreArena.aspx
-9415444.514,4033754.321,359,865,KSU CONVOCATION CENTER,590 COBB AVENUE,KENNESAW,GA,30144,NOT AVAILABLE,(470) 578-6252,SINGLE USE,OPEN,4600,COBB,13067,USA,34.03687357,-84.58037714,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",https://ksuowls.com/sports/2012/7/18/GEN_0718122242.aspx?tab=ksuconvocationcenter
-9661927.893,4318838.337,360,866,CURB EVENT CENTER,2002 BELMONT BOULEVARD,NASHVILLE,TN,37212,NOT AVAILABLE,NOT AVAILABLE,SINGLE USE,OPEN,5085,DAVIDSON,47037,USA,36.13228103,-86.794575,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://belmont.prestosports.com/information/facilities/cec
-9050475.33,3380689.018,361,867,J. OLLIE EDMUNDS CENTER,143 EAST PENNSYLVANIA AVENUE,DELAND,FL,32723,NOT AVAILABLE,(386) 822-8100,SINGLE USE,OPEN,5000,VOLUSIA,12127,USA,29.03961433,-81.30180317,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",https://gohatters.com/sports/2006/12/27/735015.aspx
-9169487.756,4342485.371,362,868,MOUNTAIN STATES HEALTH ALLIANCE ATHLETICS CENTER,STATE OF FRANKLIN ROAD AND JOHN ROBERT BELL DRIVE,JOHNSON CITY,TN,37604,NOT AVAILABLE,(423) 439-4343,SINGLE USE,OPEN,8539,WASHINGTON,48477,USA,36.30366002,-82.37090998,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.etsubucs.com/facilities/default/
-9091411.807,4197439.072,363,869,PAUL PORTER ARENA,110 S MAIN ST,BOILING SPRINGS,NC,28017,NOT AVAILABLE,(704) 406-4000,SINGLE USE,OPEN,3500,CLEVELAND,40027,USA,35.2465653,-81.66954181,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",https://gardner-webb.edu/offices-and-departments/departments/event-services/meeting-rooms/paul-porter-arena/index
-9088685.926,3545492.653,364,870,JACKSONVILLE VETERANS MEMORIAL ARENA,300 A. PHILIP RANDOLPH BOULEVARD,JACKSONVILLE,FL,32211,NOT AVAILABLE,(904) 630-3900,SINGLE USE,OPEN,15000,DUVAL,48131,USA,30.32576229,-81.6450548,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.jaxarena.com/
-9073427.635,3538750.742,365,871,UNF ARENA,11852 UNIVERSITY OF NORTH FLORIDA DRIVE,JACKSONVILLE,FL,32224,NOT AVAILABLE,(904) 620-2999,SINGLE USE,OPEN,5800,DUVAL,48131,USA,30.27347173,-81.50798724,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",https://unfospreys.com/sports/2007/11/14/facilitiesarena.aspx?
-9311990.063,3872711.969,366,872,HAWKINS ARENA,ADAMS STREET AND EDGEWOOD AVENUE,MACON,GA,31207,NOT AVAILABLE,(478) 301-5470,SINGLE USE,OPEN,3200,BIBB,13021,USA,32.82963001,-83.65102999,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://uc.mercer.edu/
-10603496.59,4715129.635,367,873,ALLEN FIELDHOUSE,1651 NAISMITH DRIVE,LAWRENCE,KS,66045,NOT AVAILABLE,(785) 864-3141,SINGLE USE,OPEN,16300,DOUGLAS,32005,USA,38.95431455,-95.25283052,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",https://kuathletics.com/sports/2013/6/27/facilities-allen-fieldhouse-mbb.aspx?id=183
-10766000.5,4985523.947,368,874,PINNACLE BANK ARENA,400 PINNACLE ARENA DRIVE,LINCOLN,NE,68508,NOT AVAILABLE,(402) 904-4444,SINGLE USE,OPEN,14970,LANCASTER,31109,USA,40.817934,-96.712628,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",https://www.pinnaclebankarena.com/
-11717555,4866620.929,369,875,CU EVENTS CENTER,950 REGENT DRIVE,BOULDER,CO,80303,NOT AVAILABLE,(303) 492-5316,SINGLE USE,OPEN,11064,BOULDER,8013,USA,40.00466996,-105.2605875,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",https://cubuffs.com/facilities/?id=2
-10809761.07,3704117.627,370,876,FERRELL CENTER,1900 S. UNIVERSITY PARKS DRIVE,WACO,TX,76706,NOT AVAILABLE,(254) 710-1915,SINGLE USE,OPEN,10284,MCLENNAN,48309,USA,31.54795311,-97.10573587,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",https://www.baylor.edu/athleticfacilities/index.php?id=860073
-10879509.87,3539196.013,371,877,FRANK ERWIN CENTER,1701 RED RIVER STREET,AUSTIN,TX,78701,NOT AVAILABLE,(512) 471-7744,SINGLE USE,OPEN,16540,TRAVIS,48453,USA,30.27692614,-97.73230001,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",https://uterwincenter.com/index.aspx
-10752773,4750409.267,372,878,FRED BRAMLAGE COLISEUM,1800 COLLEGE AVENUE,MANHATTAN,KS,66502,NOT AVAILABLE,(785) 532-7600,SINGLE USE,OPEN,12528,RILEY,20161,USA,39.20033962,-96.59380331,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.kstatesports.com/sports/2015/6/19/_131476205118409978.aspx
-10805240.34,4317936.765,373,879,GALLAGHER-IBA ARENA,KNOBLOCK STREET AND W. HALL OF FAME AVENUE,STILLWATER,OK,74075,NOT AVAILABLE,(877) 227-6773,SINGLE USE,OPEN,13611,PAYNE,40119,USA,36.12573957,-97.06512544,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",https://okstate.com/sports/2015/3/17/GEN_2014010157.aspx
-10423363.99,5164138.093,374,880,HILTON COLISEUM,1805 CENTER DRIVE,AMES,IA,50011,NOT AVAILABLE,(515) 294-3347,SINGLE USE,OPEN,14356,STORY,19169,USA,42.02108297,-93.63467188,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.center.iastate.edu/
-10847448.61,4189368.359,375,881,LLOYD NOBLE CENTER,2900 JENKINS AVENUE,NORMAN,OK,73072,NOT AVAILABLE,(405) 325-4666,SINGLE USE,OPEN,11528,CLEVELAND,40027,USA,35.1873343,-97.44428879,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",https://www.lloydnoblecenter.com/
-10278556.49,4711998.218,376,882,MIZZOU ARENA,1 CHAMPIONS DRIVE,COLUMBIA,MO,65203,NOT AVAILABLE,(573) 882-6501,SINGLE USE,OPEN,15061,BOONE,31011,USA,38.93243595,-92.33384394,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",https://mutigers.com/facilities/?id=2
-10725231.15,3581664.048,377,883,REED ARENA,730 OLSEN BOULEVARD,COLLEGE STATION,TX,77843,NOT AVAILABLE,(979) 862-7334,SINGLE USE,OPEN,12989,BRAZOS,48041,USA,30.60583211,-96.34639066,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",https://reed.tamu.edu/
-8210345.553,5258640.777,378,884,TIMES UNION CENTER,51 SOUTH PEARL STREET,ALBANY,NY,12207,NOT AVAILABLE,(518) 487-2000,SINGLE USE,OPEN,15229,ALBANY,56001,USA,42.6486235,-73.75478898,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",https://www.timesunioncenter-albany.com/
-8213633.424,5001530.966,379,885,HYNES ATHLETIC CENTER,PRESIDENT STREET AND DURAND STREET,NEW ROCHELLE,NY,10801,NOT AVAILABLE,(914) 633-2654,SINGLE USE,OPEN,2611,WESTCHESTER,36119,USA,40.92666628,-73.78432443,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",https://icgaels.com/sports/2007/2/13/hynes-overview.aspx
-8769897.54,5311953.584,380,886,ALUMNI ARENA,175 WEBSTER ROAD,AMHERST,NY,14221,NOT AVAILABLE,(716) 645-2286,SINGLE USE,OPEN,6100,ERIE,39043,USA,42.99988001,-78.78133,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.ubbulls.com/facilities/alumni_arena
