city,city_ascii,state_id,state_name,county_fips,county_name,lat,lng
Cressey,Cressey,CA,California,6047,Merced,37.421,-120.6556
Clayville,Clayville,NY,New York,36065,Oneida,42.9754,-75.2488
Ruby,Ruby,SC,South Carolina,45025,Chesterfield,34.7461,-80.1799
Biggers,Biggers,AR,Arkansas,5121,Randolph,36.3319,-90.8052
Ceylon,Ceylon,MN,Minnesota,27091,Martin,43.5326,-94.6305
Camptonville,Camptonville,CA,California,6115,Yuba,39.4521,-121.0488
Ute,Ute,IA,Iowa,19133,Monona,42.05,-95.7058
Wineglass,Wineglass,MT,Montana,30067,Park,45.628,-110.6233
Stanton,Stanton,ND,North Dakota,38057,Mercer,47.3187,-101.3821
Fayetteville,Fayetteville,IL,Illinois,17163,St. Clair,38.3778,-89.7966
Wallace,Wallace,WV,West Virginia,54033,Harrison,39.4072,-80.4911
Eastville,Eastville,VA,Virginia,51131,Northampton,37.3511,-75.9416
Mount Calm,Mount Calm,TX,Texas,48217,Hill,31.7566,-96.8818
Bulger,Bulger,PA,Pennsylvania,42125,Washington,40.3767,-80.323
Burnettsville,Burnettsville,IN,Indiana,18181,White,40.7612,-86.5947
Mitchellville,Mitchellville,AR,Arkansas,5041,Desha,33.9053,-91.4983
Zuehl,Zuehl,TX,Texas,48187,Guadalupe,29.496,-98.1535
Howardville,Howardville,MO,Missouri,29143,New Madrid,36.5684,-89.5972
Sharpsburg,Sharpsburg,KY,Kentucky,21011,Bath,38.2016,-83.9279
Kiana,Kiana,AK,Alaska,2188,Northwest Arctic,66.9726,-160.4344
Wharton,Wharton,OH,Ohio,39175,Wyandot,40.8613,-83.4648
Franklin,Franklin,NY,New York,36025,Delaware,42.3416,-75.1659
Chuichu,Chuichu,AZ,Arizona,4021,Pinal,32.7403,-111.7821
New Albany,New Albany,PA,Pennsylvania,42015,Bradford,41.6002,-76.4444
El Nido,El Nido,CA,California,6047,Merced,37.1324,-120.4985
Amana,Amana,IA,Iowa,19095,Iowa,41.8025,-91.8741
Flat Top Mountain,Flat Top Mountain,TN,Tennessee,47065,Hamilton,35.3319,-85.2
Niobrara,Niobrara,NE,Nebraska,31107,Knox,42.7499,-98.0317
Aquilla,Aquilla,OH,Ohio,39055,Geauga,41.5465,-81.173
La Paloma Addition,La Paloma Addition,TX,Texas,48409,San Patricio,28.017,-97.5009
East Rocky Hill,East Rocky Hill,NJ,New Jersey,34035,Somerset,40.4079,-74.6128
Vincent,Vincent,OH,Ohio,39167,Washington,39.3749,-81.671
Davy,Davy,WV,West Virginia,54047,McDowell,37.4759,-81.6474
Aberdeen Gardens,Aberdeen Gardens,WA,Washington,53027,Grays Harbor,47.0587,-123.7791
Butteville,Butteville,OR,Oregon,41047,Marion,45.2562,-122.8357
Twin Groves,Twin Groves,AR,Arkansas,5045,Faulkner,35.3187,-92.4253
Scotland,Scotland,GA,Georgia,13271,Telfair,32.0472,-82.818
Gorham,Gorham,KS,Kansas,20167,Russell,38.8806,-99.0237
Kratzerville,Kratzerville,PA,Pennsylvania,42109,Snyder,40.8588,-76.8939
So-Hi,So-Hi,AZ,Arizona,4015,Mohave,35.2527,-114.1416
Cornish,Cornish,UT,Utah,49005,Cache,41.9717,-111.9565
Forest,Forest,LA,Louisiana,22123,West Carroll,32.7924,-91.4125
Stilesville,Stilesville,IN,Indiana,18063,Hendricks,39.6372,-86.6343
Sandy Ridge,Sandy Ridge,PA,Pennsylvania,42027,Centre,40.8105,-78.2345
Nordic,Nordic,WY,Wyoming,56023,Lincoln,43.0793,-110.9913
Canjilon,Canjilon,NM,New Mexico,35039,Rio Arriba,36.484,-106.4334
Bramwell,Bramwell,WV,West Virginia,54055,Mercer,37.327,-81.313
Wilsall,Wilsall,MT,Montana,30067,Park,45.9844,-110.6604
Winchester Bay,Winchester Bay,OR,Oregon,41019,Douglas,43.6729,-124.1828
Broadlands,Broadlands,IL,Illinois,17019,Champaign,39.9087,-87.9971
Bricelyn,Bricelyn,MN,Minnesota,27043,Faribault,43.5607,-93.8131
Freetown,Freetown,IN,Indiana,18071,Jackson,38.9773,-86.127
Tracy,Tracy,MO,Missouri,29165,Platte,39.3799,-94.7921
North La Junta,North La Junta,CO,Colorado,8089,Otero,37.9985,-103.5228
Monaville,Monaville,WV,West Virginia,54045,Logan,37.8136,-81.9915
Goodland,Goodland,FL,Florida,12021,Collier,25.9252,-81.648
Lake Lafayette,Lake Lafayette,MO,Missouri,29107,Lafayette,38.9488,-93.9713
Beal City,Beal City,MI,Michigan,26073,Isabella,43.6692,-84.9086
Brooker,Brooker,FL,Florida,12007,Bradford,29.8877,-82.3327
Northfork,Northfork,WV,West Virginia,54047,McDowell,37.4196,-81.4274
Terril,Terril,IA,Iowa,19059,Dickinson,43.3058,-94.9689
Jeffersonville,Jeffersonville,NY,New York,36105,Sullivan,41.7799,-74.9298
Bicknell,Bicknell,UT,Utah,49055,Wayne,38.3407,-111.5441
Claremont,Claremont,VA,Virginia,51181,Surry,37.2273,-76.9666
Platte Center,Platte Center,NE,Nebraska,31141,Platte,41.5374,-97.4886
Mason,Mason,IL,Illinois,17049,Effingham,38.9537,-88.6259
Bowbells,Bowbells,ND,North Dakota,38013,Burke,48.8037,-102.2471
Bridge Creek,Bridge Creek,OK,Oklahoma,40051,Grady,35.2393,-97.7305
Belleview,Belleview,KY,Kentucky,21015,Boone,38.9792,-84.8249
Trilby,Trilby,FL,Florida,12101,Pasco,28.4565,-82.194
Muir Beach,Muir Beach,CA,California,6041,Marin,37.8654,-122.5858
Mount Olivet,Mount Olivet,KY,Kentucky,21201,Robertson,38.5317,-84.0358
Massena,Massena,IA,Iowa,19029,Cass,41.2506,-94.7698
Reader,Reader,WV,West Virginia,54103,Wetzel,39.569,-80.7316
Villa del Sol,Villa del Sol,TX,Texas,48061,Cameron,26.1915,-97.5782
Maunaloa,Maunaloa,HI,Hawaii,15009,Maui,21.1334,-157.2123
Edith Endave,Edith Endave,NM,New Mexico,35001,Bernalillo,35.2104,-106.589
Cruger,Cruger,MS,Mississippi,28051,Holmes,33.323,-90.2354
Flint Hill,Flint Hill,VA,Virginia,51157,Rappahannock,38.7666,-78.1028
Drummond,Drummond,MT,Montana,30039,Granite,46.6665,-113.1471
Newburg,Newburg,PA,Pennsylvania,42041,Cumberland,40.1371,-77.5545
Carbon Hill,Carbon Hill,IL,Illinois,17063,Grundy,41.297,-88.2999
Mannsville,Mannsville,NY,New York,36045,Jefferson,43.7158,-76.0649
Rushmore,Rushmore,MN,Minnesota,27105,Nobles,43.6197,-95.799
Elderton,Elderton,PA,Pennsylvania,42005,Armstrong,40.6945,-79.3421
Middletown,Middletown,IA,Iowa,19057,Des Moines,40.8279,-91.2622
Tolani Lake,Tolani Lake,AZ,Arizona,4005,Coconino,35.4309,-110.8431
Lynchburg,Lynchburg,SC,South Carolina,45061,Lee,34.06,-80.077
Nichols,Nichols,SC,South Carolina,45067,Marion,34.2352,-79.1492
Clipper Mills,Clipper Mills,CA,California,6007,Butte,39.5324,-121.1666
Camp Dennison,Camp Dennison,OH,Ohio,39061,Hamilton,39.1946,-84.2896
Chewsville,Chewsville,MD,Maryland,24043,Washington,39.6484,-77.6311
Ballou,Ballou,OK,Oklahoma,40097,Mayes,36.1421,-95.1998
Kulm,Kulm,ND,North Dakota,38045,LaMoure,46.302,-98.9466
Varnado,Varnado,LA,Louisiana,22117,Washington,30.8953,-89.8319
Toone,Toone,TN,Tennessee,47069,Hardeman,35.3565,-88.9542
West Union,West Union,SC,South Carolina,45073,Oconee,34.7589,-83.0431
Buffalo,Buffalo,KY,Kentucky,21123,Larue,37.5081,-85.6992
Blandburg,Blandburg,PA,Pennsylvania,42021,Cambria,40.6838,-78.4158
Tierra Grande,Tierra Grande,TX,Texas,48355,Nueces,27.7037,-97.5718
Manlius,Manlius,IL,Illinois,17011,Bureau,41.4554,-89.6684
Templeton,Templeton,IA,Iowa,19027,Carroll,41.9179,-94.9413
Cleo Springs,Cleo Springs,OK,Oklahoma,40093,Major,36.4046,-98.44
Orr,Orr,MN,Minnesota,27137,St. Louis,48.0594,-92.8248
Fisk,Fisk,MO,Missouri,29023,Butler,36.7826,-90.2077
Lancaster,Lancaster,MN,Minnesota,27069,Kittson,48.8577,-96.8019
Cane Beds,Cane Beds,AZ,Arizona,4015,Mohave,36.9342,-112.9118
Lueders,Lueders,TX,Texas,48253,Jones,32.8004,-99.6232
Altenburg,Altenburg,MO,Missouri,29157,Perry,37.6304,-89.586
San Mar,San Mar,MD,Maryland,24043,Washington,39.5524,-77.6406
Felts Mills,Felts Mills,NY,New York,36045,Jefferson,44.0201,-75.7595
Windsor Place,Windsor Place,MO,Missouri,29053,Cooper,38.9342,-92.7026
Cotton City,Cotton City,NM,New Mexico,35023,Hidalgo,32.11,-108.8805
New Richmond,New Richmond,IN,Indiana,18107,Montgomery,40.1942,-86.9779
Maribel,Maribel,WI,Wisconsin,55071,Manitowoc,44.2775,-87.8025
Hyden,Hyden,KY,Kentucky,21131,Leslie,37.162,-83.3779
Grenora,Grenora,ND,North Dakota,38105,Williams,48.6199,-103.9367
Keysville,Keysville,GA,Georgia,13033,Burke,33.2375,-82.2289
Kingston,Kingston,MO,Missouri,29025,Caldwell,39.6425,-94.0383
Snoqualmie Pass,Snoqualmie Pass,WA,Washington,53037,Kittitas,47.4014,-121.4109
Lehigh,Lehigh,OK,Oklahoma,40029,Coal,34.4707,-96.2209
Scipio,Scipio,UT,Utah,49027,Millard,39.2491,-112.1044
Shipman,Shipman,VA,Virginia,51125,Nelson,37.7272,-78.8423
Arthur,Arthur,ND,North Dakota,38017,Cass,47.1043,-97.2184
Williamsville,Williamsville,MO,Missouri,29223,Wayne,36.9737,-90.5479
Branchdale,Branchdale,PA,Pennsylvania,42107,Schuylkill,40.6732,-76.3222
Sunburst,Sunburst,MT,Montana,30101,Toole,48.8777,-111.9063
Dinosaur,Dinosaur,CO,Colorado,8081,Moffat,40.2402,-109.0078
Quinby,Quinby,VA,Virginia,51001,Accomack,37.5533,-75.7368
Honor,Honor,MI,Michigan,26019,Benzie,44.6666,-86.0201
Tunnelhill,Tunnelhill,PA,Pennsylvania,42021,Cambria,40.4783,-78.5423
Donalds,Donalds,SC,South Carolina,45001,Abbeville,34.3766,-82.3467
Mount Summit,Mount Summit,IN,Indiana,18065,Henry,40.0035,-85.386
Montgomery,Montgomery,MI,Michigan,26059,Hillsdale,41.7775,-84.8064
White Stone,White Stone,VA,Virginia,51103,Lancaster,37.644,-76.3897
McVeytown,McVeytown,PA,Pennsylvania,42087,Mifflin,40.4981,-77.7415
Alexandria,Alexandria,PA,Pennsylvania,42061,Huntingdon,40.5582,-78.0994
Saltillo,Saltillo,PA,Pennsylvania,42061,Huntingdon,40.2117,-78.0062
West Waynesburg,West Waynesburg,PA,Pennsylvania,42059,Greene,39.9001,-80.2006
Cubero,Cubero,NM,New Mexico,35006,Cibola,35.0903,-107.5264
Chase Crossing,Chase Crossing,VA,Virginia,51001,Accomack,37.7604,-75.6658
West Liberty,West Liberty,PA,Pennsylvania,42019,Butler,41.0079,-80.0573
Liberty,Liberty,TN,Tennessee,47041,DeKalb,36.0045,-85.9779
Unity,Unity,WI,Wisconsin,55019,Clark,44.8511,-90.3131
Delphos,Delphos,KS,Kansas,20143,Ottawa,39.2744,-97.7654
Palisade,Palisade,NE,Nebraska,31087,Hitchcock,40.3483,-101.1075
Clayton,Clayton,MI,Michigan,26091,Lenawee,41.8649,-84.2347
Polk,Polk,OH,Ohio,39005,Ashland,40.9449,-82.2147
Weston,Weston,NE,Nebraska,31155,Saunders,41.1931,-96.7422
Ruffin,Ruffin,NC,North Carolina,37157,Rockingham,36.4428,-79.5433
Nanticoke,Nanticoke,MD,Maryland,24045,Wicomico,38.2672,-75.8938
Eubank,Eubank,KY,Kentucky,21199,Pulaski,37.2799,-84.6541
Cedar Valley,Cedar Valley,OK,Oklahoma,40083,Logan,35.8703,-97.5244
Reserve,Reserve,WI,Wisconsin,55113,Sawyer,45.8338,-91.3545
Pine Lakes Addition,Pine Lakes Addition,SD,South Dakota,46099,Minnehaha,43.5511,-96.6354
Indiahoma,Indiahoma,OK,Oklahoma,40031,Comanche,34.6196,-98.752
Koosharem,Koosharem,UT,Utah,49041,Sevier,38.5136,-111.8822
Glenview Hills,Glenview Hills,KY,Kentucky,21111,Jefferson,38.2951,-85.6382
Dellroy,Dellroy,OH,Ohio,39019,Carroll,40.555,-81.1992
Sand Hill,Sand Hill,OK,Oklahoma,40101,Muskogee,35.6343,-95.2012
Bascom,Bascom,OH,Ohio,39147,Seneca,41.129,-83.2869
Pleasant Valley,Pleasant Valley,TX,Texas,48485,Wichita,33.9374,-98.5981
Bowersville,Bowersville,OH,Ohio,39057,Greene,39.5808,-83.7232
New Marshfield,New Marshfield,OH,Ohio,39009,Athens,39.3254,-82.2166
Frystown,Frystown,PA,Pennsylvania,42011,Berks,40.452,-76.3326
Colt,Colt,AR,Arkansas,5123,St. Francis,35.1329,-90.813
Bloomingdale,Bloomingdale,IN,Indiana,18121,Parke,39.8306,-87.2502
Starr School,Starr School,MT,Montana,30035,Glacier,48.5976,-113.1433
Epes,Epes,AL,Alabama,1119,Sumter,32.6906,-88.1405
Hope,Hope,KS,Kansas,20041,Dickinson,38.6912,-97.0765
Raleigh,Raleigh,IL,Illinois,17165,Saline,37.8262,-88.5304
Roberts,Roberts,IL,Illinois,17053,Ford,40.6148,-88.1843
Grey Eagle,Grey Eagle,MN,Minnesota,27153,Todd,45.8245,-94.749
Ridgeway,Ridgeway,OH,Ohio,39065,Hardin,40.5119,-83.5688
Arpelar,Arpelar,OK,Oklahoma,40121,Pittsburg,34.9356,-95.9589
Meadow,Meadow,UT,Utah,49027,Millard,38.8863,-112.4073
West Burke,West Burke,VT,Vermont,50005,Caledonia,44.6431,-71.9792
Dupont,Dupont,IN,Indiana,18077,Jefferson,38.8915,-85.5169
Millfield,Millfield,OH,Ohio,39009,Athens,39.434,-82.0949
Midway,Midway,OH,Ohio,39097,Madison,39.7329,-83.4764
Nebo,Nebo,IL,Illinois,17149,Pike,39.4421,-90.7882
Portage Des Sioux,Portage Des Sioux,MO,Missouri,29183,St. Charles,38.9274,-90.3434
Rockford Bay,Rockford Bay,ID,Idaho,16055,Kootenai,47.5087,-116.8866
Ione,Ione,OR,Oregon,41049,Morrow,45.503,-119.8207
Akron,Akron,AL,Alabama,1065,Hale,32.8785,-87.7429
Lee,Lee,FL,Florida,12079,Madison,30.4115,-83.3003
Benton,Benton,CA,California,6051,Mono,37.8189,-118.4844
Millbrook,Millbrook,IL,Illinois,17093,Kendall,41.6071,-88.5454
Sunshine,Sunshine,NM,New Mexico,35029,Luna,32.1344,-107.7838
Moro,Moro,OR,Oregon,41055,Sherman,45.4837,-120.7333
Salt Lick,Salt Lick,KY,Kentucky,21011,Bath,38.1193,-83.6156
Morgan Farm,Morgan Farm,TX,Texas,48409,San Patricio,28.0055,-97.5535
Hester,Hester,LA,Louisiana,22093,St. James,30.0277,-90.771
Virgil,Virgil,IL,Illinois,17089,Kane,41.9555,-88.5292
Bellewood,Bellewood,KY,Kentucky,21111,Jefferson,38.2608,-85.6594
Twain,Twain,CA,California,6063,Plumas,40.0355,-121.0404
Little Eagle,Little Eagle,SD,South Dakota,46031,Corson,45.6832,-100.7966
Fulton,Fulton,IN,Indiana,18049,Fulton,40.9467,-86.2641
Lee,Lee,IL,Illinois,17103,Lee,41.7955,-88.9417
Evening Shade,Evening Shade,OK,Oklahoma,40135,Sequoyah,35.6195,-94.9104
Dennard,Dennard,AR,Arkansas,5141,Van Buren,35.7498,-92.5394
Moshannon,Moshannon,PA,Pennsylvania,42027,Centre,41.0342,-78.0067
Avon,Avon,UT,Utah,49005,Cache,41.5354,-111.8125
Chauncey,Chauncey,GA,Georgia,13091,Dodge,32.1059,-83.0645
Oso,Oso,WA,Washington,53061,Snohomish,48.2836,-121.9237
Cherry Fork,Cherry Fork,OH,Ohio,39001,Adams,38.8872,-83.6126
Beaverville,Beaverville,IL,Illinois,17075,Iroquois,40.9534,-87.6546
Sawyer,Sawyer,ND,North Dakota,38101,Ward,48.0894,-101.0533
Brownsboro Village,Brownsboro Village,KY,Kentucky,21111,Jefferson,38.2629,-85.6659
Kunkle,Kunkle,OH,Ohio,39171,Williams,41.6359,-84.4941
Johnson,Johnson,NE,Nebraska,31127,Nemaha,40.4106,-95.9996
Shoal Creek Drive,Shoal Creek Drive,MO,Missouri,29145,Newton,37.037,-94.5228
Nett Lake,Nett Lake,MN,Minnesota,27137,St. Louis,48.1146,-93.0811
Mecca,Mecca,IN,Indiana,18121,Parke,39.7271,-87.3317
Wakita,Wakita,OK,Oklahoma,40053,Grant,36.8818,-97.9238
McLemoresville,McLemoresville,TN,Tennessee,47017,Carroll,35.9863,-88.5801
Adak,Adak,AK,Alaska,2016,Aleutians West,51.8815,-176.6295
Minocqua,Minocqua,WI,Wisconsin,55085,Oneida,45.8788,-89.7032
Langford,Langford,SD,South Dakota,46091,Marshall,45.6025,-97.8303
Arboles,Arboles,CO,Colorado,8007,Archuleta,37.0201,-107.4222
Inchelium,Inchelium,WA,Washington,53019,Ferry,48.3379,-118.2372
Wilmont,Wilmont,MN,Minnesota,27105,Nobles,43.765,-95.8269
Ivanhoe,Ivanhoe,NC,North Carolina,37163,Sampson,34.587,-78.2447
Blue Diamond,Blue Diamond,NV,Nevada,32003,Clark,36.04,-115.4128
Grampian,Grampian,PA,Pennsylvania,42033,Clearfield,40.9648,-78.6112
Industry,Industry,TX,Texas,48015,Austin,29.9715,-96.4992
Eakly,Eakly,OK,Oklahoma,40015,Caddo,35.3055,-98.556
Havana,Havana,TX,Texas,48215,Hidalgo,26.2507,-98.5091
Gaastra,Gaastra,MI,Michigan,26071,Iron,46.0557,-88.605
Skamokawa Valley,Skamokawa Valley,WA,Washington,53069,Wahkiakum,46.3004,-123.4242
Lowell,Lowell,WI,Wisconsin,55027,Dodge,43.3363,-88.8183
Garden Prairie,Garden Prairie,IL,Illinois,17007,Boone,42.2534,-88.7178
Beulah,Beulah,MS,Mississippi,28011,Bolivar,33.7905,-90.9802
Kennard,Kennard,TX,Texas,48225,Houston,31.3575,-95.1854
Seymour,Seymour,IL,Illinois,17019,Champaign,40.1067,-88.4271
Leasburg,Leasburg,MO,Missouri,29055,Crawford,38.0948,-91.2953
Berrydale,Berrydale,FL,Florida,12113,Santa Rosa,30.8982,-87.035
La Jara,La Jara,NM,New Mexico,35043,Sandoval,36.1055,-106.9418
Spelter,Spelter,WV,West Virginia,54033,Harrison,39.3431,-80.3163
Gordon,Gordon,AL,Alabama,1069,Houston,31.1436,-85.0925
Hannibal,Hannibal,OH,Ohio,39111,Monroe,39.6719,-80.8741
Stratton,Stratton,NE,Nebraska,31087,Hitchcock,40.1502,-101.2278
St. Marks,St. Marks,FL,Florida,12129,Wakulla,30.1656,-84.2078
Lake,Lake,MS,Mississippi,28123,Scott,32.3407,-89.3295
Beech Mountain,Beech Mountain,NC,North Carolina,37011,Avery,36.2105,-81.8875
Dyer,Dyer,NV,Nevada,32009,Esmeralda,37.6493,-118.0345
Beauregard,Beauregard,MS,Mississippi,28029,Copiah,31.721,-90.3859
Hiltonia,Hiltonia,GA,Georgia,13251,Screven,32.8833,-81.6613
Gridley,Gridley,KS,Kansas,20031,Coffey,38.1006,-95.8827
Fiddletown,Fiddletown,CA,California,6005,Amador,38.5091,-120.7605
Beaux Arts Village,Beaux Arts Village,WA,Washington,53033,King,47.5853,-122.2049
New Munich,New Munich,MN,Minnesota,27145,Stearns,45.6309,-94.7525
Parkdale,Parkdale,OR,Oregon,41027,Hood River,45.5131,-121.5921
Luther,Luther,MI,Michigan,26085,Lake,44.0386,-85.6827
Waldo,Waldo,OH,Ohio,39101,Marion,40.4598,-83.0847
Wyandotte,Wyandotte,OK,Oklahoma,40115,Ottawa,36.7925,-94.7231
Harpers Ferry,Harpers Ferry,IA,Iowa,19005,Allamakee,43.2005,-91.1525
Proctorsville,Proctorsville,VT,Vermont,50027,Windsor,43.3824,-72.6415
West Pocomoke,West Pocomoke,MD,Maryland,24039,Somerset,38.0956,-75.5842
Diggins,Diggins,MO,Missouri,29225,Webster,37.174,-92.8503
Moline,Moline,KS,Kansas,20049,Elk,37.3637,-96.3025
Sagaponack,Sagaponack,NY,New York,36103,Suffolk,40.9302,-72.2726
Riverland,Riverland,MN,Minnesota,27087,Mahnomen,47.3219,-95.9512
Texhoma,Texhoma,TX,Texas,48421,Sherman,36.4937,-101.7937
Mize,Mize,MS,Mississippi,28129,Smith,31.8672,-89.5541
Central,Central,AZ,Arizona,4009,Graham,32.8692,-109.7908
Armington,Armington,IL,Illinois,17179,Tazewell,40.3397,-89.3143
Goodrich,Goodrich,TX,Texas,48373,Polk,30.6093,-94.9467
Lyman,Lyman,NE,Nebraska,31157,Scotts Bluff,41.9177,-104.0373
Jaconita,Jaconita,NM,New Mexico,35049,Santa Fe,35.8857,-106.0611
Midland,Midland,AR,Arkansas,5131,Sebastian,35.0927,-94.3531
Chilhowee,Chilhowee,MO,Missouri,29101,Johnson,38.5889,-93.8557
Meeteetse,Meeteetse,WY,Wyoming,56029,Park,44.1543,-108.8612
Morganton,Morganton,GA,Georgia,13111,Fannin,34.8749,-84.2442
Greasy,Greasy,OK,Oklahoma,40001,Adair,35.6821,-94.7177
Oslo,Oslo,MN,Minnesota,27089,Marshall,48.1954,-97.1321
Coffeeville,Coffeeville,AL,Alabama,1025,Clarke,31.7666,-88.0861
Laclede,Laclede,MO,Missouri,29115,Linn,39.7878,-93.1697
Bison,Bison,SD,South Dakota,46105,Perkins,45.5235,-102.4677
Rosemont,Rosemont,MD,Maryland,24021,Frederick,39.3317,-77.6214
Spring Grove,Spring Grove,IN,Indiana,18177,Wayne,39.8472,-84.8912
Ethan,Ethan,SD,South Dakota,46035,Davison,43.5463,-97.9829
McVille,McVille,ND,North Dakota,38063,Nelson,47.7653,-98.1755
Aristes,Aristes,PA,Pennsylvania,42037,Columbia,40.8155,-76.3395
Unadilla,Unadilla,NE,Nebraska,31131,Otoe,40.6827,-96.2702
Bucyrus,Bucyrus,KS,Kansas,20121,Miami,38.7237,-94.714
Hanaford,Hanaford,IL,Illinois,17055,Franklin,37.9579,-88.8356
Troxelville,Troxelville,PA,Pennsylvania,42109,Snyder,40.8076,-77.2059
West Union,West Union,IL,Illinois,17023,Clark,39.215,-87.6657
Copperhill,Copperhill,TN,Tennessee,47139,Polk,34.9951,-84.3748
Amazonia,Amazonia,MO,Missouri,29003,Andrew,39.8888,-94.8926
Helenville,Helenville,WI,Wisconsin,55055,Jefferson,43.0166,-88.6998
Bluejacket,Bluejacket,OK,Oklahoma,40035,Craig,36.8008,-95.074
Deer Creek,Deer Creek,MN,Minnesota,27111,Otter Tail,46.3909,-95.3218
Gloster,Gloster,LA,Louisiana,22031,De Soto,32.1921,-93.8112
Sanctuary,Sanctuary,TX,Texas,48367,Parker,32.9132,-97.5877
Thebes,Thebes,IL,Illinois,17003,Alexander,37.214,-89.4544
Sheldahl,Sheldahl,IA,Iowa,19169,Story,41.8643,-93.6966
Casnovia,Casnovia,MI,Michigan,26081,Kent,43.2336,-85.7895
Skyland,Skyland,NV,Nevada,32005,Douglas,39.0265,-119.9221
Arcola,Arcola,MS,Mississippi,28151,Washington,33.2705,-90.88
Lawn,Lawn,TX,Texas,48441,Taylor,32.1366,-99.7499
Kino Springs,Kino Springs,AZ,Arizona,4023,Santa Cruz,31.3642,-110.8096
Williams,Williams,IA,Iowa,19079,Hamilton,42.4892,-93.5411
Coahoma,Coahoma,MS,Mississippi,28027,Coahoma,34.3664,-90.522
Georgetown,Georgetown,LA,Louisiana,22043,Grant,31.7597,-92.3821
Lazy Y U,Lazy Y U,AZ,Arizona,4015,Mohave,35.1369,-113.9684
Kingston,Kingston,WI,Wisconsin,55047,Green Lake,43.6935,-89.1304
Cambridge,Cambridge,ID,Idaho,16087,Washington,44.5719,-116.6778
Dozier,Dozier,AL,Alabama,1041,Crenshaw,31.5031,-86.3694
Sterling,Sterling,UT,Utah,49039,Sanpete,39.1934,-111.6901
Fort Supply,Fort Supply,OK,Oklahoma,40153,Woodward,36.5722,-99.5736
Creekside,Creekside,KY,Kentucky,21111,Jefferson,38.2914,-85.5701
Inglewood,Inglewood,NE,Nebraska,31053,Dodge,41.416,-96.5021
Pineland,Pineland,FL,Florida,12071,Lee,26.6642,-82.1477
Francis,Francis,OK,Oklahoma,40123,Pontotoc,34.8743,-96.5926
Bayside,Bayside,TX,Texas,48391,Refugio,28.0966,-97.2109
Tonalea,Tonalea,AZ,Arizona,4005,Coconino,36.3218,-110.9667
Clarks Hill,Clarks Hill,SC,South Carolina,45065,McCormick,33.6582,-82.166
Buxton,Buxton,ND,North Dakota,38097,Traill,47.6021,-97.0976
East Liberty,East Liberty,OH,Ohio,39091,Logan,40.3339,-83.585
Pulpotio Bareas,Pulpotio Bareas,NM,New Mexico,35029,Luna,32.2179,-107.7728
Fort Atkinson,Fort Atkinson,IA,Iowa,19191,Winneshiek,43.1442,-91.9344
McCallsburg,McCallsburg,IA,Iowa,19169,Story,42.1648,-93.3907
Brandon,Brandon,IA,Iowa,19019,Buchanan,42.3151,-92.0031
Cottontown,Cottontown,TN,Tennessee,47165,Sumner,36.449,-86.5336
Bronson,Bronson,IA,Iowa,19193,Woodbury,42.409,-96.2113
Imbler,Imbler,OR,Oregon,41061,Union,45.4622,-117.9631
Leeds,Leeds,NY,New York,36039,Greene,42.2529,-73.894
Catherine,Catherine,CO,Colorado,8045,Garfield,39.4017,-107.133
Ralston,Ralston,OK,Oklahoma,40117,Pawnee,36.5036,-96.7374
Rosa,Rosa,AL,Alabama,1009,Blount,33.9885,-86.5037
Spangle,Spangle,WA,Washington,53063,Spokane,47.4299,-117.3812
Ranshaw,Ranshaw,PA,Pennsylvania,42097,Northumberland,40.7858,-76.5173
Panama,Panama,IL,Illinois,17005,Bond,39.0291,-89.5247
Shickley,Shickley,NE,Nebraska,31059,Fillmore,40.4165,-97.7242
Garretts Mill,Garretts Mill,MD,Maryland,24043,Washington,39.3534,-77.689
Dutton,Dutton,MT,Montana,30099,Teton,47.8475,-111.7143
Brockton,Brockton,MT,Montana,30085,Roosevelt,48.1525,-104.9066
Panorama Park,Panorama Park,IA,Iowa,19163,Scott,41.5556,-90.4537
Mill Creek,Mill Creek,OK,Oklahoma,40069,Johnston,34.4019,-96.8257
Clifford,Clifford,MI,Michigan,26087,Lapeer,43.3148,-83.1793
Rowe,Rowe,NM,New Mexico,35047,San Miguel,35.4922,-105.6715
Blue Springs,Blue Springs,NE,Nebraska,31067,Gage,40.1376,-96.6631
Stoystown,Stoystown,PA,Pennsylvania,42111,Somerset,40.1031,-78.9547
LaCrosse,LaCrosse,WA,Washington,53075,Whitman,46.8014,-117.9023
Junction City,Junction City,MO,Missouri,29123,Madison,37.5733,-90.2907
Las Palomas,Las Palomas,NM,New Mexico,35051,Sierra,33.0589,-107.2982
Milburn,Milburn,OK,Oklahoma,40069,Johnston,34.2401,-96.552
Glen Aubrey,Glen Aubrey,NY,New York,36007,Broome,42.2623,-76.0002
Altamahaw,Altamahaw,NC,North Carolina,37001,Alamance,36.1868,-79.5051
Tuluksak,Tuluksak,AK,Alaska,2050,Bethel,61.105,-160.9493
Schellsburg,Schellsburg,PA,Pennsylvania,42009,Bedford,40.0481,-78.6434
Uriah,Uriah,AL,Alabama,1099,Monroe,31.3073,-87.4992
Elliott,Elliott,IA,Iowa,19137,Montgomery,41.1494,-95.1629
Plainville,Plainville,GA,Georgia,13129,Gordon,34.4053,-85.0312
Delta,Delta,IA,Iowa,19107,Keokuk,41.3226,-92.3304
